question,class1,class2,wh,headWord,synomums1,synomums2,synomums3,AllCaps,AllLowerCase,AllDigits,AllLetters,others,Location,Person,Organization,Money,Percent,Date,Time,DURATION,MISC,NUMBER,SET,ORDINAL,db
Can suggest a quiet and nice beaches during the New Year in Krabi?,TTD,TTDSIG,other,beach,beach,none,none,true,true,false,false,flase,1,0,0,0,0,2,0,0,0,0,0,0,   q q populatedPlace settlement town wgs place place location administrativeDistrict district geographicalArea location object physicalEntity region site tract yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatPopulatedPlacesInKrabiProvince
Do the beaches around Koh Lanta have sun loungers?,TTD,TTDSPA,other,lounger,dallier,dillydallier,dilly-dallier,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,
are there any traditional souks in RAK nearby?,TTD,TTDSHP,other,RAK,none,none,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
Are there any bars within the walking distance from Hilton Al Hamra Beach?,FOD,FODBAR,other,distance,distance,none,none,true,true,false,false,flase,4,0,0,0,0,0,0,0,0,0,0,0,
How much time would it take to get to Dubai from Abu Dhabi airport?,TRS,TRSOTH,how,airport,airport,airdrome,aerodrome,true,true,false,false,flase,3,0,0,0,0,0,0,0,0,0,0,0,   q q city populatedPlace settlement wgs city place place location administrativeDistrict area city district geographicalArea location municipality object physicalEntity region site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesInTheUnitedArabEmirates wikicatMetropolitanAreasOfTheUnitedArabEmirates wikicatPopulatedCoastalPlacesInTheUnitedArabEmirates wikicatPortCities wikicatPortCitiesInTheArabianPeninsula
Can I know information about the spa at Jebel Ali Beach hotel?,TTD,TTDSPA,other,spa,watering_place,watering_hole,spa,true,true,false,false,flase,3,0,0,0,0,0,0,0,0,0,0,0,
What is the acceptable attire to cycle in Al Qudra Cycle Path in Dubai?,TGU,TGUATT,what,attire,attire,garb,dress,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q city populatedPlace settlement wgs city place place location administrativeDistrict area city district geographicalArea location municipality object physicalEntity region site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesInTheUnitedArabEmirates wikicatMetropolitanAreasOfTheUnitedArabEmirates wikicatPopulatedCoastalPlacesInTheUnitedArabEmirates wikicatPortCities wikicatPortCitiesInTheArabianPeninsula
Is it worth visiting both wild wadi and Aqua adventure water parks in Dubai?,TTD,TTDSIG,other,worth,deserving,meriting,worth,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q city populatedPlace settlement wgs city place place location administrativeDistrict area city district geographicalArea location municipality object physicalEntity region site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesInTheUnitedArabEmirates wikicatMetropolitanAreasOfTheUnitedArabEmirates wikicatPopulatedCoastalPlacesInTheUnitedArabEmirates wikicatPortCities wikicatPortCitiesInTheArabianPeninsula
Can you suggest an itinerary for a 24 hours layover?,TGU,TGUOTH,other,layover,stop,stopover,layover,false,true,true,true,flase,0,0,0,0,0,0,0,2,0,0,0,0,
Can I buy cigarettes in the airport before entering to UAE?,TGU,TGUCIG,other,airport,airport,airdrome,aerodrome,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,
is it best to exchange currency to UAE dirham in the uk?,TGU,TGUBAN,other,best,best,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,
Can I shop in the duty free shops at Sharjah airport during a layover?,TGU,TGUAPT,other,shop,shop,store,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q city populatedPlace settlement wgs city place place location administrativeDistrict area city district geographicalArea location municipality object physicalEntity region site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesInTheUnitedArabEmirates wikicatMetropolitanAreasOfTheUnitedArabEmirates wikicatPopulatedCoastalPlacesInTheUnitedArabEmirates
Is dune dining included in the full board package at hotel Al Maha in Dubai?,ACM,ACMHOT,other,dining,dining,none,none,true,true,false,false,flase,1,2,0,0,0,0,0,0,0,0,0,0,   q q city populatedPlace settlement wgs city place place location administrativeDistrict area city district geographicalArea location municipality object physicalEntity region site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesInTheUnitedArabEmirates wikicatMetropolitanAreasOfTheUnitedArabEmirates wikicatPopulatedCoastalPlacesInTheUnitedArabEmirates wikicatPortCities wikicatPortCitiesInTheArabianPeninsula
Can you suggest a tour company That I could book a cruise tour in Dubai?,TGU,TGUTOP,other,Dubai,Dubai,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q city populatedPlace settlement wgs city place place location administrativeDistrict area city district geographicalArea location municipality object physicalEntity region site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesInTheUnitedArabEmirates wikicatMetropolitanAreasOfTheUnitedArabEmirates wikicatPopulatedCoastalPlacesInTheUnitedArabEmirates wikicatPortCities wikicatPortCitiesInTheArabianPeninsula
Can you suggest a hotel in Ibn Battuta in UAE with beach access?,ACM,ACMHOT,other,Battuta,none,none,none,true,true,false,false,flase,3,0,0,0,0,0,0,0,0,0,0,0,
Can I get visa on arrival at Oman?,TGU,TGUVIS,other,arrival,arrival,reaching,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q country populatedPlace wgs country place place location country populatedPlace location administrativeDistrict country district location object physicalEntity region sultanate yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatArabic wikicatCountries wikicatIslamicStates wikicatMemberStatesOfTheArabLeague wikicatMemberStatesOfTheCooperationCouncilForTheArabStatesOfTheGulf wikicatMemberStatesOfTheOrganisationOfIslamicCooperation wikicatMemberStatesOfTheUnitedNations wikicatMiddleEasternCountries wikicatStatesAndTerritoriesEstablishedIn wikicatSultanates wikicatWesternAsianCountries
Can you suggest a hotel in Muscat which is close to the cruise terminal?,ACM,ACMHOT,which,Muscat,muscat,muskat,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,
What are the overnight options in Hasik in Oman?,ACM,ACMOTH,what,option,option,none,none,true,true,false,false,flase,2,0,0,0,0,0,1,0,0,0,0,0,
How would be the weather in Salalah during September?,WTH,WTHOTH,how,weather,weather,weather_condition,atmospheric_condition,true,true,false,false,flase,1,0,0,0,0,1,0,0,0,0,0,0,   q q city populatedPlace settlement wgs city place place location administrativeDistrict city district geographicPoint geographicalArea location municipality object physicalEntity point port region site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatPopulatedCoastalPlaces wikicatPopulatedPlacesInTheDhofarGovernorate wikicatPortCities wikicatPortCitiesInTheArabianPeninsula wikicatPortsAndHarboursOfTheIndianOcean   abstraction calendarMonth fundamentalQuantity measure timePeriod wikicatMonths
Are there any good campsites in Salalah?,ACM,ACMBUN,other,Salalah,none,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q city populatedPlace settlement wgs city place place location administrativeDistrict city district geographicPoint geographicalArea location municipality object physicalEntity point port region site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatPopulatedCoastalPlaces wikicatPopulatedPlacesInTheDhofarGovernorate wikicatPortCities wikicatPortCitiesInTheArabianPeninsula wikicatPortsAndHarboursOfTheIndianOcean
How can I get a sharing taxi from Sohar to Dubai?,TRS,TRSTAX,how,Sohar,none,none,none,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,   q q city populatedPlace settlement wgs city place place location administrativeDistrict district geographicalArea location object physicalEntity region site tract yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatDistrictsOfOman wikicatPopulatedPlacesInOman   q q city populatedPlace settlement wgs city place place location administrativeDistrict area city district geographicalArea location municipality object physicalEntity region site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesInTheUnitedArabEmirates wikicatMetropolitanAreasOfTheUnitedArabEmirates wikicatPopulatedCoastalPlacesInTheUnitedArabEmirates wikicatPortCities wikicatPortCitiesInTheArabianPeninsula
Are there any hotels which offer camel rides on the beach in Salalah?,ACM,ACMHOT,which,beach,beach,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q city populatedPlace settlement wgs city place place location administrativeDistrict city district geographicPoint geographicalArea location municipality object physicalEntity point port region site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatPopulatedCoastalPlaces wikicatPopulatedPlacesInTheDhofarGovernorate wikicatPortCities wikicatPortCitiesInTheArabianPeninsula wikicatPortsAndHarboursOfTheIndianOcean
What is the best mean of transport to go from Tel Aviv to Akko?,TRS,TRSOTH,what,mean,mean,mean_value,none,true,true,false,false,flase,3,0,0,0,0,0,0,0,0,0,0,0,
Are there any guided tours that would take me from Tel Aviv to Akko?,TGU,TGUTOP,other,Aviv,none,none,none,true,true,false,false,flase,3,0,0,0,0,0,0,0,0,0,0,0,
What are the must see christian sites in Israel?,TTD,TTDSIG,what,the,,,,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q country populatedPlace wgs country place place location country populatedPlace location administrativeDistrict country district geographicalArea location object physicalEntity region site tract yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatArabic wikicatBiblicalPlaces wikicatCountries wikicatMemberStatesOfTheUnionForTheMediterranean wikicatMemberStatesOfTheUnitedNations wikicatMiddleEasternCountries wikicatNearEasternCountries wikicatStatesAndTerritoriesEstablishedIn
Are there any car rental companies in Haifa?,TRS,TRSRNT,other,there,,,,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q populatedPlace settlement place place location populatedPlace village location administrativeDistrict area artifact city defensiveStructure district fortification geographicalArea location municipality object physicalEntity region section site structure tract urbanArea vicinity whole yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatArabLocalitiesInIsrael wikicatCanaaniteCities wikicatCitiesInHaifaDistrict wikicatCitiesInIsrael wikicatDaherAl wikicatPortCities wikicatPortCitiesInIsrael wikicatWorldHeritageSitesInAsia
How can I arrange a tour to Red sea?,TGU,TGUTOP,how,I,none,none,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
Is there any closing time of the Aqaba/Eilat border?,TGU,TGUVIS,other,time,time,clip,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What would be the weather during August in Tiberias?,WTH,WTHOTH,what,weather,weather,weather_condition,atmospheric_condition,true,true,false,false,flase,1,0,0,0,0,1,0,0,0,0,0,0,   abstraction calendarMonth fundamentalQuantity measure timePeriod wikicatMonths   q populatedPlace settlement place place location populatedPlace village location administrativeDistrict artifact city defensiveStructure district fortification geographicalArea holyPlace location municipality object physicalEntity point region site structure topographicPoint town tract urbanArea whole yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatArchaeologicalSitesInIsrael wikicatBiblicalPlaces wikicatCitiesInIsrael wikicatCitiesInNorthernDistrict wikicatDaherAl wikicatHolyCities wikicatJewishHolyPlaces wikicatJewishPilgrimageSites wikicatRomanTownsAndCities wikicatRomanTownsAndCitiesInIsrael wikicatSpaTownsInIsrael
Are there any public transport available from Jerusalem to Eilat on saturdays?,TRS,TRSOTH,other,Jerusalem,Jerusalem,capital_of_Israel,none,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,1,0,   q q city populatedPlace settlement wgs city place place location populatedPlace village location administrativeDistrict area capital center city district geographicalArea holyPlace location municipality object physicalEntity point region seat section site topographicPoint tract urbanArea vicinity yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatAmarnaLettersLocations wikicatArchaeologicalSitesInIsrael wikicatBiblicalPlaces wikicatCanaaniteCities wikicatCapitalsInAsia wikicatCitiesInIsrael wikicatCitiesInJerusalemDistrict wikicatCitiesInThePalestinianTerritories wikicatDisputedTerritoriesInAsia wikicatHebrewBibleCities wikicatHolyCities wikicatIslamicHolyPlaces wikicatJewishHolyPlaces wikicatNeighbourhoodsOfJerusalem wikicatNewTestamentCities wikicatNewTestamentPlaces wikicatPopulatedPlacesInTheWestBank wikicatTorahCities   q populatedPlace settlement place place location populatedPlace village location administrativeDistrict city district geographicalArea location municipality object physicalEntity region site town tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatBiblicalPlaces wikicatCitiesInIsrael wikicatCitiesInSouthernDistrict wikicatCitiesInTheGreatRiftValley wikicatPopulatedCoastalPlacesInIsrael wikicatPortCities wikicatPortCitiesAndTownsOfTheRedSea wikicatPortCitiesInIsrael wikicatSpaTownsInIsrael
Are there any public transport available from Beer Sheba to Eilat on saturdays?,TRS,TRSOTH,other,Sheba,none,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,1,0,   q populatedPlace settlement place place location populatedPlace village location administrativeDistrict city district geographicalArea location municipality object physicalEntity region site town tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatBiblicalPlaces wikicatCitiesInIsrael wikicatCitiesInSouthernDistrict wikicatCitiesInTheGreatRiftValley wikicatPopulatedCoastalPlacesInIsrael wikicatPortCities wikicatPortCitiesAndTownsOfTheRedSea wikicatPortCitiesInIsrael wikicatSpaTownsInIsrael
Where is the best place in the Galilee to take a boat trip from?,TTD,TTDTRI,where,place,topographic_point,place,spot,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0, wgs geographicalArea location object physicalEntity region region site tract yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatBiblicalPlaces wikicatHebrewBiblePlaces wikicatHistoricalRegions wikicatNewTestamentPlaces wikicatRegionsOfIsrael
What are the accommodation places available close to Jordan Park in Galilee?,ACM,ACMOTH,what,accommodation,adjustment,accommodation,fitting,true,true,false,false,flase,3,0,0,0,0,0,0,0,0,0,0,0, wgs geographicalArea location object physicalEntity region region site tract yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatBiblicalPlaces wikicatHebrewBiblePlaces wikicatHistoricalRegions wikicatNewTestamentPlaces wikicatRegionsOfIsrael
